"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1985",4063,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1986",4086,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1987",3917,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1988",3833,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1989",3665,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1990",3429,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1991",1503,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1992",981,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1993",1094,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1994",1182,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1995",1139,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1996",1205,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1997",1158,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1998",1092,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1999",1137,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2000",1252,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2001",1241,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2002",1195,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2003",1163,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2004",1213,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2005",1266,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2006",1362,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2007",1611,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2008",1810,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2009",1835,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2010",1742,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2011",1486,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2012",1104,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2013",948,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2014",927,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2015",951,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1970",1254,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1971",1305,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1972",1370,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1973",1375,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1974",1381,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1975",1416,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1976",1441,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1977",1486,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1978",1544,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1979",1557,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1980",1582,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1981",1593,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1982",1580,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1983",1649,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1984",1672,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1985",1649,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1986",1721,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1987",1764,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1988",1722,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1989",1562,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1990",1510,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1991",1273,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1992",950,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1993",722,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1994",537,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1995",421,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1996",309,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1997",262,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1998",236,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1999",238,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2000",263,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2001",182,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2002",178,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2003",181,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2004",192,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2005",247,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2006",256,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2007",272,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2008",274,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2009",249,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2010",248,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2011",241,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2012",236,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2013",225,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2014",282,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1970",2107,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1971",2278,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1972",2380,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1973",2463,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1974",2515,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1975",2579,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1976",2728,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1977",2788,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1978",2837,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1979",2847,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1980",2833,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1981",2841,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1982",2864,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1983",2966,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1984",2914,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1985",2950,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1986",2932,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1987",2878,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1988",2701,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1989",2267,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1990",1969,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1991",1718,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1992",1031,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1993",1003,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1994",1165,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1995",371,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1996",380,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1997",294,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1998",397,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","1999",349,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2000",453,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2001",401,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2002",401,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2003",396,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2004",614,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2005",713,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2006",808,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2007",773,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2008",674,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2009",626,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2010",654,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2011",641,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2012",625,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2013",585,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2014",550,
"GEO","PASSTRANSP","RAIL","MLN_PKM","A","2015",465,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1970",,"L"
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1971",,"L"
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1972",,"L"
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1973",,"L"
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1974",,"L"
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1975",,"L"
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1976",5041,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1977",5264,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1978",5452,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1979",5734,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1980",6134,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1981",6419,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1982",6852,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1983",7155,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1984",7570,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1985",8169,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1986",8505,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1987",9031,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1988",9150,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1989",8545,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1990",8335,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1991",7110,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1992",2147,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1993",954,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1994",1135,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1995",1607,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1996",1615,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1997",3400,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1998",3910,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","1999",4310,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2000",4510,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2001",4764,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2002",4920,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2003",5150,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2004",5200,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2005",5252,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2006",5269,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2007",5416,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2008",5568,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2009",5724,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2010",5885,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2011",6049,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2012",6219,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2013",6393,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2014",6572,
"GEO","PASSTRANSP","ROAD","MLN_PKM","A","2015",6756,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1970",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1971",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1972",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1973",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1974",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1975",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1976",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1977",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1978",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1979",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1980",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1981",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1982",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1983",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1984",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1985",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1986",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1987",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1988",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1989",,"L"
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1990",295640,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1991",314560,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1992",300100,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1993",296240,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1994",319360,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1995",342000,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1996",357010,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1997",379900,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1998",403880,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","1999",430670,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2000",458000,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2001",490900,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2002",515000,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2003",541200,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2004",575700,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2005",615614,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2006",695764,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2007",769956,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2008",838032,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2009",903465,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2010",978508,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2011",1046522,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2012",1098103,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2013",1140412,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2014",1147190,
"IND","PASSTRANSP","RAIL","MLN_PKM","A","2015",1135718,"E"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1970",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1971",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1972",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1973",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1974",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1975",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1976",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1977",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1978",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1979",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1980",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1981",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1982",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1983",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1984",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1985",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1986",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1987",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1988",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1989",,"L"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1990",768000,
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1991",886222,"E"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1992",1004444,"E"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1993",1122667,"E"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1994",1240889,"E"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1995",1359111,"E"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1996",1477333,"E"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1997",1595556,"E"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1998",1713778,"E"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","1999",1832000,
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2000",2076000,
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2001",2413000,
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2002",2815000,
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2003",3070000,
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2004",3469000,
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2005",4252000,
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2006",4546000,
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2007",4860000,
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2008",5196000,
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2009",5556000,
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2010",5940000,
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2011",6351000,
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2012",6777787,"E"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2013",7314588,"E"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2014",7946568,"E"
"IND","PASSTRANSP","ROAD","MLN_PKM","A","2015",8671295,"E"
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1970",3817,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1971",3891,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1972",3953,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1973",4060,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1974",4112,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1975",4449,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1976",4411,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1977",4460,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1978",4607,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1979",4657,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1980",4774,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1981",4880,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1982",4978,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1983",5149,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1984",5310,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1985",5214,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1986",5573,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1987",5673,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1988",5761,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1989",5449,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1990",5366,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1991",3930,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1992",3656,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1993",2359,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1994",1794,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1995",1373,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1996",1182,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1997",1148,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1998",1059,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1999",984,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2000",715,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2001",706,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2002",744,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2003",762,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2004",811,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2005",894,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2006",992,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2007",983,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2008",951,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2009",756,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2010",749,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2011",741,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2012",725,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2013",729,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2014",649,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2015",591,
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1970",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1971",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1972",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1973",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1974",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1975",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1976",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1977",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1978",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1979",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1980",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1981",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1982",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1983",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1984",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1985",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1986",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1987",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1988",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1989",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1990",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1991",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1992",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1993",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1994",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1995",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1996",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1997",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1998",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","1999",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2000",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2001",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2002",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2003",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2004",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2005",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2006",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2007",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2008",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2009",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2010",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2011",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2012",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2013",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2014",,"M"
"LIE","PASSTRANSP","RAIL","MLN_PKM","A","2015",,"M"
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1970",2132,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1971",2285,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1972",2421,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1973",2477,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1974",2537,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1975",2594,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1976",2711,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1977",2943,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1978",3072,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1979",3168,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1980",3258,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1981",3314,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1982",3324,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1983",3331,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1984",3377,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1985",3417,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1986",3494,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1987",3565,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1988",3665,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1989",3470,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1990",3640,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1991",3225,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1992",2740,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1993",2700,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1994",1574,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1995",1130,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1996",954,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1997",842,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1998",800,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1999",745,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2000",611,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2001",533,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2002",498,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2003",432,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2004",443,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2005",428,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2006",431,
